question,reference_answer,reference_source,answer,latency_seconds,success,error_message,answer_accuracy,faithfulness,response_groundedness,grounded_claim_ratio,unsupported_claim_ratio,contradicted_claim_ratio
Show all Manufacturing Plant (or Manufacturing plant) entries and group them by Industry Group.,"Manufacturing Plant / Manufacturing plant entries grouped by Industry Group: Automotive components [1]: Voestalpine Automotive Body Parts Inc. Automotive modules and components [1]: Vista Metals Corp. Automotive parts manufacturing [1]: Valeo Automotive plastic components [1]: Wabash National Corp. Automotive plastics [1]: Volvo Cars USA Automotive precision components [1]: Trenton Pressing Inc. Automotive stamping and assemblies [1]: Vernay Automotive structural components [1]: Vanguard National Trailer Corp. Automotive textiles and interiors [1]: Wheelabrator Group Inc. Chemicals and Allied Products [3]: Aptiv; Archer Aviation Inc.; Arising Industries Inc. Electronic and Other Electrical Equipment and Components [16]: Hitachi Astemo; Hitachi Astemo Americas Inc.; Hollingsworth & Vose Co.; Honda Development & Manufacturing; Hwashin; Hyundai & LG Energy Solution (LGES); Hyundai Industrial Co.; Hyundai MOBIS (Georgia); Hyundai Motor Group; Hyundai Transys Georgia Powertrain; Hyundai Transys Georgia Seating Systems; IMMI; IMS Gear Georgia Inc.; Inalfa Roof Systems Inc.; JAC Products Inc.; Jefferson Southern Corp. Fabricated Metal Products [12]: FOX Factory; FREYR Battery; Flambeau Inc.; Fouts Brothers Fire Equipment; Freudenberg-NOK; Freudenberg-NOK; GEDIA Georgia LLC; GLOVIS Georgia LLC; Global Powertrain Systems LLC; Goodyear Tire & Rubber Co.; Great Dane LP; Great Dane Trailers Machinery Except Electrical [7]: GSC Steel Stamping LLC; Grudem; HELLA Automotive Sales Inc.; HEXPOL Compounding Corp.; Haering Precision USA LP; Haering Precision USA LP; Hanon Systems USA LLC Metal stamping and assemblies [1]: Volvo Group North America Miscellaneous Manufacturing Industries [1]: SungEel Recycling Park Georgia Paper and Allied Products [1]: Apache Mills Inc. Primary Metal Industries [16]: Dinex Emissions Inc.; Dongwon Autopart Technology Georgia LLC; Dorsett Industries Inc.; Down 2 Earth Trailers; Duckyang; EVCO Plastics; Eaton Corp.; Ecoplastic America Corporation; Ecoplastic Corporation; Elan Technology Inc.; Enchem America Inc.; Enplas USA Inc.; Erdrich USA Inc.; F&P Georgia Manufacturing; Fanello Industries Inc.; First American Resources Rubber and Miscellaneous Plastic Products [28]: AVS; Arising Industries Inc.; Ascend Elements; Aspen Aerogels; Aurubis; Beaver Manufacturing Co. Inc.; Big Tex Trailer Manufacturing Inc.; Blue Bird Corp.; Blue Ridge Manufacturing; Bonnell Aluminum; Boogook Industries; Bosal Industries Georgia; Bosch (Automotive Division); Bridgestone Bandag; Carcoustics USA; Club Car LLC; Constellium Automotive USA; Continental Automotive; Continental Tire the Americas LLC; DAEHAN Solution Georgia LLC; DAS Corp.; DaeChang Seat Company; Daesol Ausys; Daesol Material Georgia, LLC; Daimler Truck North America; DeKalb Tool & Die Inc.; Decostar Industries; Denkai America Stone, Clay, Glass and Concrete Products [2]: Denso Manufacturing Georgia; Die-Tech Industries Inc. Textile Products [6]: ACM Georgia LLC; ADVICS Manufacturing Georgia LLC; ALBAform Inc.; Adient; Ajin Georgia; Anovion Technologies Transportation Equipment [87]: JTEKT North America Corp.; Jefferson Southern Corporation; Joon Georgia, Inc.; KTX America Corporation; Kautex Inc.; Kia Georgia Inc.; Kumho Tire USA Inc.; Kyungshin America Corp.; Lark United Manufacturing Inc.; Lear Corporation; Lehigh Technologies Inc.; Linde + Wiemann; Lund International Inc.; Lund International Inc./Ventshade Division; Lyle Industries Inc.; Lyle Industries Inc.; MAT Heavy Duty; Mack Trucks; Magna International; Mando America Corp.; Master Craft Engineering Inc.; Maxxis International USA; Mercedes-Benz USA LLC; Michelin Tread Technologies; Milliken & Co./Valway Plant; Mobis Alabama LLC; MollerTech LLC; Morgan Corp.; Murata Electronics North America Inc.; NIFCO KTW America Corp.; NVH Korea; Neaton Rome Inc.; Nidec Elesys Americas Corp.; Nile Automotive; Nisshinbo Automotive Manufacturing Inc.; Nivel Parts & Manufacturing Co. LLC; Novelis Inc.; Novelis Inc.; Novelis Inc.; OTR Wheel Engineering Inc.; Oneda Corp.; PAI Industries Inc.; PHA Body Systems LLC; PIOLAX Corp.; PPG Industries Inc.; Paccar; Pak-Lite Inc.; Panasonic Automotive Systems Co.; Panasonic Automotive Systems Co.; Panduit Corp.; Peerless-Winsmith Inc.; Perkins Small Engines LLC; Peterson Spring; Piedmont Automotive Products Inc.; Pirelli Tire North America LLC; Porsche Cars North America Inc.; Propex Operating Co. LLC; QSR Inc.; RealTruck; Rivian Automotive; Robert Bosch LLC; SAFT America Inc.; SHIROKI North America Inc; SK Battery America; SKF USA Inc.; SRG Global Inc.; Sejong Georgia LLC; Seohan Auto USA; Seoyon E-HWA; Seoyon E-Hwa Interior Systems; Sewon America Inc.; Sewon America Inc.; Sewon America Inc.; Solvay Specialty Polymers USA LLC; Southern Switches Corp.; Stryten Energy; Suhner Manufacturing Corp.; Sumitomo Electric Wiring Systems; Superior Essex Inc.; Suzuki Manufacturing of America Corp.; TCI Powder Coatings; TDK Components USA Inc.; TE Connectivity; Teklas USA; Textron Specialized Vehicles; Thermal Ceramics Inc.; Thomson Plastics Inc.",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Among companies with Primary Facility Type containing 'Corporate operations', which ones are EV / Battery Relevant = Yes?",Primary Facility Type containing 'Corporate operations' and EV / Battery Relevant = Yes [3]: TN Americas Holding Inc. | Facility Type: Corporate operations | Location: Georgia | EV Supply Chain Role: OEM parent group footprint (EV + HD electrification) Toyota Industries Group (TACG-TICA) | Facility Type: Corporate operations | Location: Georgia | EV Supply Chain Role: OEM parent group footprint (electric truck strategy) Trenton Pressing | Facility Type: Regional corporate operations | Location: Georgia | EV Supply Chain Role: OEM corporate footprint and supplier integration,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Identify companies with Primary Facility Type containing both Engineering and Manufacturing, and list their Product / Service.","Primary Facility Type containing both Engineering and Manufacturing [3]: WIKA USA | Facility Type: Manufacturing / Engineering | Product / Service: Vehicle power & data solutions; wiring harnesses and connectors Woory Industrial Co. | Facility Type: Manufacturing / Engineering | Product / Service: Automotive connectors, terminals, sensors, and power/data components Yamaha Motor Manufacturing Corp. | Facility Type: Engineering / Manufacturing | Product / Service: Automotive electrical architecture, connectivity, and advanced safety components",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"For each Primary Facility Type, compute the average Employment.",Average Employment by Primary Facility Type: Engineering / Manufacturing [n=1]: 190000.00 Engineering / Operations [n=3]: 175419.67 Manufacturing / Engineering [n=2]: 168500.00 Manufacturing [n=4]: 90714.25 Corporate operations [n=2]: 18850.00 North American Headquarters [n=2]: 10800.00 Manufacturing plant [n=10]: 637.50 Manufacturing Plant [n=179]: 402.18 Headquarters [n=1]: 400.00 Regional corporate operations [n=1]: 350.00 R&D [n=1]: 120.00 Manufacturing / OEM operations [n=1]: 80.00,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Which EV Supply Chain Role has the highest average Employment among Tier 1 suppliers?,Charging Infrastructure has the highest average Employment among Tier 1 suppliers: 320.00 (n=1). Companies: Morgan Corp.,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
List Tier 2/3 suppliers with Employment >= 500 and provide their Location and Product / Service.,"Tier 2/3 suppliers with Employment >= 500 [5]: Grudem | Location: Lawrenceville, Gwinnett County | Employment: 807 | Product / Service: Sensors for mobile hydraulic applications Flambeau Inc. | Location: Carroll County | Employment: 700 | Product / Service: Door locks, ignition locks, side mirrors and door handles SungEel Recycling Park Georgia | Location: Macon, Bibb County | Employment: 650 | Product / Service: Various fasteners for automotive seating and interior Fasteners, zippers, hook & loop, pull straps, ISO-marker buttons, seat belt buttons, plastic hardware Arising Industries Inc. | Location: Macon, Bibb County | Employment: 582 | Product / Service: Automotive and aircraft tires Dinex Emissions Inc. | Location: Greensboro, Greene County | Employment: 500 | Product / Service: Aluminum sheet for automotive bodies",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Find Tier 1/2 companies with EV / Battery Relevant = Yes and show their Primary OEMs.,Tier 1/2 companies with EV / Battery Relevant = Yes [7]: F&P Georgia Manufacturing | Primary OEMs: Hyundai Kia | EV Supply Chain Role: Battery Pack Hitachi Astemo Americas Inc. | Primary OEMs: Hyundai Kia | EV Supply Chain Role: Battery Cell Hollingsworth & Vose Co. | Primary OEMs: Hyundai Kia | EV Supply Chain Role: Battery Pack Honda Development & Manufacturing | Primary OEMs: Hyundai Kia | EV Supply Chain Role: Battery Cell Hyundai Motor Group | Primary OEMs: Hyundai Kia | EV Supply Chain Role: Battery Pack Hyundai Transys Georgia Powertrain | Primary OEMs: Hyundai Kia Rivian | EV Supply Chain Role: Thermal Management IMMI | Primary OEMs: Hyundai Kia | EV Supply Chain Role: Battery Pack,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Among Materials companies, which ones are EV / Battery Relevant = Yes versus Indirect? Provide counts and company lists.",Materials companies by EV / Battery relevance: Yes [0]: None Indirect [13]: Aurubis; Blue Ridge Manufacturing; Bosch (Automotive Division); Bridgestone Bandag; Club Car LLC; Constellium Automotive USA; DAEHAN Solution Georgia LLC; DAS Corp.; Daesol Ausys; Panasonic Automotive Systems Co.; SK Battery America; Sumitomo Electric Wiring Systems; SungEel Recycling Park Georgia No [10]: Ascend Elements; Aspen Aerogels; Beaver Manufacturing Co. Inc.; Blue Bird Corp.; Boogook Industries; EVCO Plastics; Fanello Industries Inc.; First American Resources; Haering Precision USA LP; PHA Body Systems LLC,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which Industry Group has the largest number of companies in the dataset, and what are the top 3 Industry Groups by count?",Largest Industry Group: Transportation Equipment (89 companies). Top 3 by count: Transportation Equipment (89); Rubber and Miscellaneous Plastic Products (28); Primary Metal Industries (16). Tie at third place with count 16: Primary Metal Industries; Electronic and Other Electrical Equipment and Components,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Within the Industry Group 'Electronic and Other Electrical Equipment and Components', list the companies and their EV Supply Chain Role.",Industry Group = 'Electronic and Other Electrical Equipment and Components' [16]: Hitachi Astemo | EV Supply Chain Role: General Automotive Hitachi Astemo Americas Inc. | EV Supply Chain Role: Battery Cell Hollingsworth & Vose Co. | EV Supply Chain Role: Battery Pack Honda Development & Manufacturing | EV Supply Chain Role: Battery Cell Hwashin | EV Supply Chain Role: General Automotive Hyundai & LG Energy Solution (LGES) | EV Supply Chain Role: General Automotive Hyundai Industrial Co. | EV Supply Chain Role: General Automotive Hyundai MOBIS (Georgia) | EV Supply Chain Role: General Automotive Hyundai Motor Group | EV Supply Chain Role: Battery Pack Hyundai Transys Georgia Powertrain | EV Supply Chain Role: Thermal Management Hyundai Transys Georgia Seating Systems | EV Supply Chain Role: General Automotive IMMI | EV Supply Chain Role: Battery Pack IMS Gear Georgia Inc. | EV Supply Chain Role: General Automotive Inalfa Roof Systems Inc. | EV Supply Chain Role: General Automotive JAC Products Inc. | EV Supply Chain Role: General Automotive Jefferson Southern Corp. | EV Supply Chain Role: General Automotive,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Within 'Rubber and Miscellaneous Plastic Products', which companies are EV / Battery Relevant = Yes?",Industry Group = 'Rubber and Miscellaneous Plastic Products' with EV / Battery Relevant = Yes: None,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Show all companies whose EV Supply Chain Role is General Automotive but EV / Battery Relevant = Yes, and include Product / Service.",General Automotive with EV / Battery Relevant = Yes [3]: Duckyang | Product / Service: High-quality electrodeposited (ED) copper foil for electric vehicles Enchem America Inc. | Product / Service: Electric wiring components Racemark International LLC | Product / Service: Manufacturing and R&D engine parts for EV,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which companies are in the Charging Infrastructure role, and what is their Category and Location?","Charging Infrastructure [1]: Morgan Corp. | Category: Tier 1 | Location: Lawrenceville, Gwinnett County",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"List all companies linked to Hyundai Kia and include their Category, EV Supply Chain Role, and Location.","Companies linked to Hyundai Kia (Primary OEMs contains 'Hyundai Kia') [11]: F&P Georgia Manufacturing | Primary OEMs: Hyundai Kia | Category: Tier 1/2 | EV Supply Chain Role: Battery Pack | Location: Toccoa, Stephens County Hitachi Astemo Americas Inc. | Primary OEMs: Hyundai Kia | Category: Tier 1/2 | EV Supply Chain Role: Battery Cell | Location: Coweta County Hollingsworth & Vose Co. | Primary OEMs: Hyundai Kia | Category: Tier 1/2 | EV Supply Chain Role: Battery Pack | Location: Bainbridge, Decatur County Honda Development & Manufacturing | Primary OEMs: Hyundai Kia | Category: Tier 1/2 | EV Supply Chain Role: Battery Cell | Location: Pembroke, Bryan County Hyundai Motor Group | Primary OEMs: Hyundai Kia | Category: Tier 1/2 | EV Supply Chain Role: Battery Pack | Location: McDonough, Henry County IMMI | Primary OEMs: Hyundai Kia | Category: Tier 1/2 | EV Supply Chain Role: Battery Pack | Location: Jefferson, Jackson County Duckyang | Primary OEMs: Hyundai Kia Rivian | Category: Tier 2/3 | EV Supply Chain Role: General Automotive | Location: Augusta, Richmond County Enchem America Inc. | Primary OEMs: Hyundai Kia Rivian | Category: Tier 2/3 | EV Supply Chain Role: General Automotive | Location: Cumming, Forsyth County GSC Steel Stamping LLC | Primary OEMs: Hyundai Kia Rivian | Category: Tier 2/3 | EV Supply Chain Role: Power Electronics | Location: Gainesville, Hall County Hyundai Transys Georgia Powertrain | Primary OEMs: Hyundai Kia Rivian | Category: Tier 1/2 | EV Supply Chain Role: Thermal Management | Location: Dublin, Laurens County Racemark International LLC | Primary OEMs: Hyundai Kia Rivian | Category: Tier 1 | EV Supply Chain Role: General Automotive | Location: Calhoun, Gordon County",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which companies are linked to Hyundai Motor Group, and what Products / Services do they provide?",Companies linked to Hyundai Motor Group [1]: Superior Essex Inc. | Product / Service: Electric vehicles and batteries,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Identify suppliers linked to Rivian Automotive and show their Employment and Location.,"Supplier entries linked to Rivian Automotive: None. Exact Primary OEMs = Rivian Automotive appears in 1 entry: Suzuki Manufacturing of America Corp. | Category: OEM | Employment: 7,500 | Location: Monroe, Walton County",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
List all entries where Primary OEMs = Multiple OEMs and compute the median Employment for those entries.,"Entries where Primary OEMs = Multiple OEMs [156]: ACM Georgia LLC (400); ADVICS Manufacturing Georgia LLC (150); ALBAform Inc. (130); AVS (310); Adient (180); Ajin Georgia (143); Anovion Technologies (82); Apache Mills Inc. (140); Aptiv (250); Archer Aviation Inc. (200); Arising Industries Inc. (582); Arising Industries Inc. (70); Ascend Elements (456); Aspen Aerogels (414); Aurubis (400); Beaver Manufacturing Co. Inc. (300); Big Tex Trailer Manufacturing Inc. (280); Blue Bird Corp. (275); Blue Ridge Manufacturing (270); Bonnell Aluminum (266); Boogook Industries (250); Bosal Industries Georgia (250); Bosch (Automotive Division) (250); Bridgestone Bandag (242); Carcoustics USA (225); Club Car LLC (200); Constellium Automotive USA (200); Continental Automotive (160); Continental Tire the Americas LLC (150); DAEHAN Solution Georgia LLC (130); DAS Corp. (85); DaeChang Seat Company (135); Daesol Ausys (97); Daesol Material Georgia, LLC (90); Daimler Truck North America (85); DeKalb Tool & Die Inc. (70); Decostar Industries (80); Denkai America (50); Denso Manufacturing Georgia (105); Die-Tech Industries Inc. (60); Dinex Emissions Inc. (500); Dongwon Autopart Technology Georgia LLC (315); Dorsett Industries Inc. (300); Down 2 Earth Trailers (300); EVCO Plastics (125); Eaton Corp. (230); Ecoplastic America Corporation (200); Ecoplastic Corporation (160); Elan Technology Inc. (160); Enplas USA Inc. (150); Erdrich USA Inc. (128); FOX Factory (345); FREYR Battery (110); Fanello Industries Inc. (100); First American Resources (60); Flambeau Inc. (700); Fouts Brothers Fire Equipment (630); Freudenberg-NOK (160); Freudenberg-NOK (175); GEDIA Georgia LLC (100); GLOVIS Georgia LLC (90); Global Powertrain Systems LLC (100); Goodyear Tire & Rubber Co. (80); Great Dane LP (65); Great Dane Trailers (50); Grudem (807); HELLA Automotive Sales Inc. (70); HEXPOL Compounding Corp. (50); Haering Precision USA LP (170); Haering Precision USA LP (200); Hitachi Astemo (800); Hwashin (285); Hyundai & LG Energy Solution (LGES) (250); Hyundai Industrial Co. (182); Hyundai MOBIS (Georgia) (170); Hyundai Transys Georgia Seating Systems (110); IMS Gear Georgia Inc. (100); Inalfa Roof Systems Inc. (95); JAC Products Inc. (63); JTEKT North America Corp. (860); Jefferson Southern Corp. (50); Jefferson Southern Corporation (900); Joon Georgia, Inc. (900); KTX America Corporation (740); Kautex Inc. (800); Kumho Tire USA Inc. (730); Kyungshin America Corp. (700); Lark United Manufacturing Inc. (700); Lear Corporation (590); Lehigh Technologies Inc. (520); Linde + Wiemann (515); Lund International Inc. (500); Lund International Inc./Ventshade Division (500); Lyle Industries Inc. (500); Lyle Industries Inc. (500); MAT Heavy Duty (400); Mack Trucks (500); Magna International (500); Mando America Corp. (460); Master Craft Engineering Inc. (402); Maxxis International USA (400); Mercedes-Benz USA LLC (400); Michelin Tread Technologies (400); Milliken & Co./Valway Plant (400); Mobis Alabama LLC (350); MollerTech LLC (350); Morgan Corp. (320); Murata Electronics North America Inc. (310); NIFCO KTW America Corp. (300); NVH Korea (200); Neaton Rome Inc. (300); Nidec Elesys Americas Corp. (300); Nile Automotive (300); Nisshinbo Automotive Manufacturing Inc. (300); Nivel Parts & Manufacturing Co. LLC (275); Novelis Inc. (200); Novelis Inc. (205); Novelis Inc. (260); OTR Wheel Engineering Inc. (200); Oneda Corp. (200); PAI Industries Inc. (198); PHA Body Systems LLC (145); PIOLAX Corp. (130); PPG Industries Inc. (120); Paccar (200); Pak-Lite Inc. (180); Panasonic Automotive Systems Co. (180); Panasonic Automotive Systems Co. (175); Panduit Corp. (170); Peerless-Winsmith Inc. (160); Peterson Spring (150); Piedmont Automotive Products Inc. (140); Pirelli Tire North America LLC (130); Porsche Cars North America Inc. (125); Propex Operating Co. LLC (120); QSR Inc. (120); RealTruck (110); Rivian Automotive (105); Robert Bosch LLC (100); SAFT America Inc. (100); SK Battery America (75); SKF USA Inc. (70); SRG Global Inc. (60); Sejong Georgia LLC (90); Seohan Auto USA (85); Seoyon E-HWA (85); Seoyon E-Hwa Interior Systems (80); Sewon America Inc. (80); Sewon America Inc. (75); Sewon America Inc. (75); Solvay Specialty Polymers USA LLC (70); Southern Switches Corp. (68); Stryten Energy (50); Suhner Manufacturing Corp. (50); Sumitomo Electric Wiring Systems (50); SungEel Recycling Park Georgia (650) Median Employment: 181",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Which companies are linked to Mercedes-Benz USA LLC and what EV / Battery Relevant status do they have?,"Linked to Mercedes-Benz USA LLC [1]: TDK Components USA Inc. | EV / Battery Relevant: No | EV Supply Chain Role: Vehicle Assembly | Category: OEM | Location: Atlanta, Fulton County",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Find the company (or companies) linked to SK Battery America and provide its EV Supply Chain Role and Location.,"Linked to SK Battery America [1]: Thermal Ceramics Inc. | EV Supply Chain Role: Vehicle Assembly | Location: Jefferson, Jackson County | Category: OEM",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
List all companies linked to Club Car LLC and include their EV Supply Chain Role and Product / Service.,"Linked to Club Car LLC [1]: Kia Georgia Inc. | EV Supply Chain Role: Vehicle Assembly | Product / Service: Golf carts, various off-road vehicles, electric on-road vehicles | Category: OEM",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Which companies are linked to Blue Bird or Blue Bird Corp., and what is their Primary Facility Type?","Linked to Blue Bird / Blue Bird Corp. [4]: Hanon Systems USA LLC | Primary OEMs: Blue Bird | Primary Facility Type: Manufacturing Plant | Category: Tier 2/3 | Location: Griffin, Spalding County Perkins Small Engines LLC | Primary OEMs: Blue Bird | Primary Facility Type: Manufacturing Plant | Category: Tier 1 | Location: Zebulon, Pike County SHIROKI North America Inc | Primary OEMs: Blue Bird | Primary Facility Type: Manufacturing Plant | Category: Tier 1 | Location: Dublin, Laurens County TE Connectivity | Primary OEMs: Blue Bird Corp. | Primary Facility Type: Manufacturing Plant | Category: OEM | Location: Fort Valley, Peach County",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"Show all companies linked to Yamaha Motor Manufacturing Corp. and include Category, Location, and Employment.","Linked to Yamaha Motor Manufacturing Corp. [1]: Teklas USA | Category: OEM | Location: Coweta County | Employment: 1,800 | EV Supply Chain Role: Vehicle Assembly",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
"For each Primary OEM listed (excluding blanks), count how many companies are associated with it.",Company counts by Primary OEM (excluding blanks): Multiple OEMs: 156 Hyundai Kia: 6 Hyundai Kia Rivian: 5 Blue Bird: 3 Blue Bird Corp.: 1 Club Car LLC: 1 Archer Aviation Inc.: 1 Hyundai Motor Group: 1 Kia Georgia Inc.: 1 Mercedes-Benz USA LLC: 1 Porsche Cars North America Inc.: 1 Rivian Automotive: 1 SK Battery America: 1 Textron Specialized Vehicles: 1 Yamaha Motor Manufacturing Corp.: 1,golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
Which Primary OEM has the highest total Employment across its associated companies (excluding blanks)?,"By exact Primary OEM field value, Multiple OEMs has the highest total Employment: 39,705. If you exclude the placeholder 'Multiple OEMs', the highest named OEM is Hyundai Motor Group with total Employment of 8,100.",golden,ERROR: model 'qwen3.8b' not found (status code: 404),0.01,False,model 'qwen3.8b' not found (status code: 404),,,,,,
