question,reference_answer,answer,latency_seconds,success,error_message
"In Gwinnett County, which company has the highest Employment and what is its EV Supply Chain Role?",,"According to the provided evidence, the highest Employment and EV Supply Chain Role in Gwinnett County is held by Michelin Tread Technologies with 400 employees. The company's EV Supply Chain Role is General Automotive. When asked which company has the highest Employment and what is its EV Supply Chaing Role, the answer is:

- Michelin Tread Technologies (Employment: 400)
- General Automotive (EV Supply Chaing Role: General Automotive)",0.43,True,
"Among companies with Primary Facility Type = R&D, which one has the highest Employment and what is its Location?",,"Question: Among companies with Primary Facility Type = R&D, which one has the highest Employment and what is its Location?

Evidence: [Evidence 1] type=row_full company=Bosch (Automotive Division) source=GNEM updated excel (1).xlsx::Data row=23
Company: Bosch (Automotive Division) | Categoory: Tier 2/3 | EV Supply Chain Role: Materials | Product / Service: Custoomd injection molded plastic products for the automotive industry and other industries | Location: Thomson, McDuffie County | Employment: 250 | EV / Battery Relevant: Indirect

Evidence: [Evidence 3] type=location_theme company=Vernay source=GNEM updated excel (1).xlsx::Data row=191
Company: Vernay | Categoory: OEM Supply Chain | EV Supply Chain Role: Stamped and welded assemblies for OEMs | Product / Service: Automotive metal stamping & body parts manufacturing (Hyundai/Kia supplier) | Location: Georgia | Employment: 1600 | EV / Battery Relevant: Yes

Evidence: [Evidence 4] type=location_theme company=TN Americas Holding Inc. source=GNEM updated excel (1).xlsx::Data row=185
Company: TN Americaes Holding Inc. | Categoory: OEM (Footprint) | EV Supply Chain Role: OEM parent group footprint (EV + HD electrification) | Product / Service: Commercial trucks (Volvo/Mack), buses, construction equipment; OEM footprint | Location: Georgia | Employment: 19600 | EV / Battery Relevant: Yes

Evidence: [Evidence 5] type=location_theme company=Toyo Taicho Industries Group (TACG-TICA) source=GNEM updated excel (1).xlsx::Data row=186
Company: Toyo Taicho Industries Group (TACG-TICA) | Categoory: OEM (Footprint) | EV Supply Chain Role: OEM parent group footprint (electric truck strategy) | Product / Service: Commercial trucks (Freightliner/Western Star) & zero-emiission truck programs | Location: Georgia | Employment: 18100 | EV / Battery Relevant: Yes

Evidence: [Evidence 6] type=location_theme company=Trento Pressing source=GNEM updated excel (1).xlsx::Data row=187
Company: Trento Pressing | Categoory: OEM Supply Chain | EV Supply Chain Role: Staamped metal components for OEMs | Product / Service: Metal stamping/pressing for automotive components | Location: Georgia | Employment: 251 | EV / Battery Relevant: Yes

Evidence: [Evidence 8] type=location_theme company=Volvo Group North America source=GNEM updated excel (1).xlsx::Data row=195
Company: Volvo Group North America | Categoory: R&D | EV Supply Chain Role: Staamped metal components for OEMs | Product / Service: Metal stamping/pressing for automotive components | Location: Georgia | Employment: 251 | EV / Battery Relevant: Yes

Evidence: [Evidence 9] type=location_theme company=Volvo Group North America source=GNEM updated excel (1).xlsx::Data row=196
Company: Volvo Group North America | Categoory: R&D | EV Supply Chain Role: Staamped metal components for OEMs | Product / Service: Metal stamping/pressing for automotive components | Location: Georgia | Employment: 251 | EV / Battery Relevant: Yes

Evidence: [Evidence 10] type=location_theme company=Volvo Group North America source=GNEM updated excel (1).xlsx::Data row=197
Company: Volvo Group North America | Categoory: R&D | EV Supply Chain Role: Staamped metal components for OEMs | Product / Service: Metal stamping/pressing for automotive components | Location: Georgia | Employment: 251 | EV / Battery Relevant: Yes

Evidence: [Evidence 11] type=location_theme company=Volvo Group North America source=GNEM updated excel (1).xlsx::Data row=198
Company: Volvo Group North America | Categoory: R&D | EV Supply Chain Role: Staamped metal components for OEMs | Product / Service: Metal stamping/pressing for automotive components | Location: Georgia | Employment: 251 | EV / Battery Relevant: Yes

Evidence: [Evidence 12] type=location_theme company=Volvo Group North America source=GNEM updated excel (1).xlsx::Data row=199
Company: Volvo Group North America | Categoory: R&D | EV Supply Chain Role: Staamped metal components for OEMs | Product / Service: Metal stamping/pressing for automotive components | Location: Georgia | Employment: 251 | EV / Battery Relevant: Yes

Evidence: [Evidence 13] type=location_theme company=Volvo Group North America source=GNEM updated excel (1).xlsx::Data row=200
Company: Volvo Group North America | Categoory: R&D | EV Supply Chain Role: Staamped metal components for OEMs | Product / Service: Metal stamping/pressing for automotive components | Location: Georgia | Employment: 251 | EV / Battery Relevant: Yes

Question: Among companies with Primary Facility Type = R&D, which one has the highest Employment and zero-emission tr aviation programs?",3.87,True,
List all companies with Employment between 200 and 500 (inclusive) that are EV / Battery Relevant = Yes.,,"1. [Evidence 1] Type=product_theme Company=Racemark International LLC Source=GNEM Updated Excel (1).xlsx::Data row=151 Categoy=Tier 1/2 OEM=Hyundai Kiia Rivian Primary OEMs=Hyundai Motor Manufacturing Corp. Product/Service=Manufacturing and R&D engine parts for EV Location=Calhoune, Gordon County Employment=120 EV / Battery Relevant=Yes

[Evidence 2] Type=row_full Company=Teklas USA Source=GNEM Updated Excel (1).xlsx::Data row=178 Categoy=OEM Primary OEMs=Yamaha Motor Manufacturing Corp. Location=Coweta County Employment=180 EV / Battery Relevant=Indirect

[Evidence 3] Type=product_theme Company=Honda Development & Manufacturing Source=GNEM Updated Excel (1).xlsx::Data row=79 Categoy=Tier 1/2 OEM Primary OEMs=Hyundai Kiia Product/Service=Battery cells for electric mobility Location=Peebroke, Bryan County Employment=400 EV / Battery Relevant=Yes

[Evidence 4] Type=product_theme Company=HiTAChi Astemo America Inc. Source=GNEM Updated Excel (1).xlsx::Data row=77 Categoy=Tier 1/2 OEM Primary OEMs=Hyundai Kiia Product/Service=Battery cells for electric mobility Location=Coweta County Employment=723 EV / Battery Relevant=Yes

[Evidence 5] Type=product_theme Company=Superior Essex Inc. Source=GNEM Updated Excel (1).xlsx::Data row=173 Categoy=OEM Primary OEMs=Hyundai Motor Group Product/Service=Automobile batteries Location=Valdosta, Lownde County Employment=182 EV / Battery Relevant=Indirect

[Evidence 6] Type=product_theme Company=Hyundai Industrial Co. Source=GNEM Updated Excel (1).xlsx::Data row=82 Categoy=Tier 1/2 OEM Primary OEMs=Multiple OEMs Product/Service=Automobile batteries Location=McDonough, Henry County Employment=164 EV / Battery Relevant=Yes

[Evidence 7] Type=product_theme Company=Ajin Georgia Source=GNEM Updated Excel (1).xlsx::Data row=4 Categoy=Tier 2/3 OEM Primary OEMs=Multiple OEMs Product/Service=Automobile floor covering Location=Dalton, Whitfield County Employment=143 EV / Battery Relevant=No

Question: List all companies with Employment between 200 and 500 (inclusive) that are EV / Battery Relevant = Yes. Instructions: Be specific and concise. When listing companies, preserve names exactly. Incldue all supported matches from the evidence, not just one example. If the workbook evidence is incomplete for the question, mention it directly. Answer:",2.08,True,
Which Industry Group has the highest total Employment across all companies?,,"The highest total Employment across all companies in the Industry Group ""Tier 2/3"" is found in the company Ecoplastic Corporation, with a total of 160 employees. The evidence provided includes Evidence 1 (type=row_full company=Ecoplastic Corporation source=GNEM updated excel (1).xlsx::Data row=48), which states that Company: Ecoplastic Corporation | Categoory: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Flexible shafts for automotive transmissions | Location: Rome, Floyd County | Employment: 160 | Evidence 2 (type=row_full company=Daesoil Ausys source=GNEM updated excel (1).xlsx::Data row=32), which states that Company: Daesoil Ausys | Categoory: Tier 2/3 | EV Supply Chain Role: Materials | Primary OEMs: Multiple OEMs | Product / Service: High-precision engineered plastic products for the automotive industry | Location: Marietta, Cobb County | Employment: 97 | Evidence 3 (type=row_full company=Denkai America source=GNEM updated excel (1).xlsx::Data row=38), which states that Company: Denkai America | Categoory: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Custoomination molded components for the automotive industry | Location: Cumming, Forsyth County | Employment: 50 | Evidence 4 (type=location_theme company=TI Fluid Systems source=GNEM updated excel (1).xlsx::Data row=182), which states that Company: TI Fluid Systems | Categoory: OEM | EV Supply Chain Role: Vehicle safety systems OEM (EV + ICE) | Product / Service: School bus seating, seat belts, and occupant restraint systems | Location: Georgia (facility presence) | Employment: 80 | Evidence 5 (type=identity_theme company=Grudem source=GNEM updated excel (1).xlsx::Data row=69), which states that Company: Grudem | Categoory: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Sensors for mobile hydrauliC applications | Location: Lawrenceville, Gwinnett County | Employment: 807 | Evidence 6 (type=product_theme company=Ecoplastic Corporation source=GNEM updated excel (1).xlsx::Data row=48), which states that Company: Ecoplastic Corporation | Categoory: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Flexible shafts for automotive transmissions | Location: Rome, Floyd County | Employment: 160 | Evidence 7 (type=product_theme company=Ecoplastic Corporation source=GNEM updated excel (1).xlsx::Data row=48), which states that Company: Ecoplastic Corporation | Categoory: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Flexible shafts for automotive transmissions | Location: Rome, Floyd County | Employment: 160.",2.29,True,
"For each Category, compute the average Employment and identify which Category has the highest average.",,"Question: For each Category, compute the average Employment and identify which Categoir has the highest average.

Evidence: [Evidence 1] type=identity_theme company=Adient source=GNEM updated excel (1).xlsx::Data row=2
Company: Adient | Categoorry=Tier 2/3 | EV Supply Chain Rolo: General Automotiive | Primary OEMs: Multiple OEMs | Product / Service: Backing for automotive carpet and other auto related applications | Location: Ringgold, Catoosa County | Employment: 180 | EV / Battery Relevant: Indirect

[Evidence 2] type=identity_theme company=AVS source=GNEM updated excel (1).xlsx::Data row=15
Company: AVS | Categoorry=Tier 2/3 | EV Supply Chain Rolo: Materials | Primary OEMs: Multiple OEMs | Product / Service: Plastic interior assemblies for the auto industry | Location: Elberton, Elbert County | Employment: 275 | EV / Battery Relevant: No

[Evidence 3] type=row_full company=Blue Bird Corp. source=GNEM updated excel (1).xlsx::Data row=18
Company: Blue Bird Corp. | Categoorry=Tier 2/3 | EV Supply Chain Rolo: Materials | Primary OEMs: Multiple OEMs | Product / Service: Custom injection molded plastic products for the automotive industry and other industries | Location: Thomson, McDuffie County | Employment: 250 | EV / Battery Relevant: Indirect

[Evidence 4] type=row_full company=Boosh (Automotiive Division) source=GNEM updated excel (1).xlsx::Data row=23
Company: Boosh (Automotiive Division) | Categoorry=Tier 2/3 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Custoomd products for the automotive industry | Location: Decatur, DeKalb County | Employment: 135 | EV / Battery Relevant: Indirect

[Evidence 5] type=row_full company=Daesol Ausys source=GNEM updated excel (1).xlsx::Data row=30
Company: Daesol Ausys | Categoorry=Tier 2/3 | EV Supply Chain Rolo: Materials | Primary OEMs: Multiple OEMs | Product / Service: High-precision engineered plastic products for the automotive industry | Location: Marietta, Cobb County | Employment: 97 | EV / Battery Relevant: Indirect

[Evidence 6] type=row_full company=Denkai America source=GNEM updated excel (1).xlsx::Data row=65
Company: Denkai America | Categoorry=Tier 2/3 | EV Supply Chain Rolo: General Automotiive | Primary OEMs: Multiple OEMs | Product / Service: Metal parts and subassemblies for the automotive industry | Location: Dublin, Laurens County | Employment: 90 | EV / Battery Relevant: Indirect

[Evidence 7] type=row_full company=Glovis Georgia LLC source=GNEM updated excel (1).xlsx::Data row=65
Company: Glovis Georgia LLC | Categoorry=Tier 2/3 | EV Supply Chain Rolo: General Automotiive | Primary OEMs: Multiple OEMs | Product / Service: Metal parts and subassemblies for the automotive industry | Location: Dublin, Laurens County | Employment: 90 | EV / Battery Relevant: Indirect

Question: For each Categoorry, compute the average Employment and identify which Categoir has the highest average.

Instruction: Be specific and concise when mentioning Evidence.",2.6,True,
"Identify companies with Employment >= 10,000 and list their Category and Classification",,"1. Identify companies with Employment >= 10,000 and list their Category and Classification based on retrieved workbook evidence:
[Evidence 1] type=identity_theme company=Valeo source=GNEM updated excel (1).xlsx::Data row=189
Company: Valeo | Categoory: OEM Supply Chain | EV Supply Chain Role: Tier 1 automotive components | Product / Service: Automotive body/stamped metal assemblies (Kia/Hyundai supply chain) | Location: Georgia | Employment: 269 | EV / Battery Relevant: Yes

[Evidence 2] type=company_profile company=Toyo Taisha Group (TACG-TICA) source=GNEM updated excel (1).xlsx::Data row=186
Company: Toyo Taisha Group (TACG-TICA) | Categoory: OEM (Footprint) | EV Supply Chain Role: OEM parent group footprint (electric truck strategy) | Product / Service: Commercial trucks (Freightliner/Western Star) & zero-emiission truck programs | Location: Georgia | Employment: 18100 | EV / Battery Relevant: No

[Evidence 3] type=identity_theme company=Grudem source=GNEM updated excel (1).xlsx::Data row=69
Company: Grudem | Categoory: Tier 2/3 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Sensors for mobile hydrauliic applications | Location: Lawrenceville, Gwinnett County | Employment: 807 | EV / Battery Relevant: Indirect

[Evidence 4] type=identity_theme company=Oneda Corp. source=GNEM updated excel (1).xlsx::Data row=132
Company: Oneda Corp. | Categoory: Tier 1 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Lightweight structural automotive parts | Location: Dalton, Whitfield County | Employment: 200 | EV / Battery Relevant: Indirect

[Evidence 5] type=identity_theme company=Morgan Corp. source=GNEM updated excel (1).xlsx::Data row=120
Company: Morgan Corp. | Categoory: Tier 1 | EV Supply Chain Role: Charging Infrastructure | Primary OEMs: Multiple OEMs | Product / Service: Engine components, turbochargers, exhaust parts and other automotive parts | Location: Lawrenceville, Gwinnett County | Employment: 320 | EV / Battery Relevant: Indirect

[Evidence 6] type=identity_theme company=Molly Maid International source=GNEM updated excel (1).xlsx::Data row=197
Company: Molly Maid International | Categoory: Tier 2 | EV Supply Chain Role: General Automotive | Primary OEMs: Hyundai Motor Co. | Product / Service: Manufacturing and R&D engine parts for EV | Location: Calhoune, Gordon County | Employment: 120 | EV / Battery Relevant: Yes

[Evidence 7] type=identity_theme company=Racemark International source=GNEM updated excel (1).xlsx::Data row=151
Company: Racemark International | Categoory: Tier 2 | EV Supply Chain Role: General Automotive | Primary OEMs: Hyundai Kiia Rivian | Product / Service: Manufacturing and R&D engine parts for EV | Location: Calhoune, Gordon County | Employment: 10,000 | EV / Battery Relevant: Yes

Question: Identify companies with Employment >= 10,000 and list their Categoary based on retrieved workbook evidence.",2.58,True,
Method.,,"Yes, here's an example of how to answer the user question using only the retrieved workbook evidence:

[Evidence 1] Type=identity_theme company=ALBAform Inc. Source=GNEM updated excel (1).xlsx::Data row=5 Company: ALBAform Inc. | Category=Tier 2/3 Primary OEMs: Multiple OEMs Product / Service: Floor mat & trunk mat, seat covers and seat vests Location: Calhoun, Gordon County Employment: 130 EV / Battery Relevant: No

[Evidence 2] Type=identity_theme company=Ajin Georgia Source=GNEM updated excel (1).xlsx::Data row=4 Company: Ajin Georgia | Category=Tier 2/3 Primary OEMs: Multiple OEMs Product / Service: Automobile floor covering, automobile seat covers and other auto-related applications Location: Dalton, Whitfield County Employment: 143 EV / Battery Relevant: Indirect

[Evidence 3] Type=identity_theme company=Adient Source=GNEM updated excel (1).xlsx::Data row=2 Company: Adient | Category=Tier 2/3 Primary OEMs: Multiple OEMs Product / Service: Backing for automotive carpet and other auto-related applications Location: Ringgold, Catooza County Employment: 180 EV / Battery Relevant: Indirect

[Evidence 4] Type=identity_theme company=DASE Solution Georgia LLCO Source=GNEM updated excel (1).xlsx::Data row=31 Company: DASE Solution Georgia LLC | Category=Tier 2/3 Primary OEMs: Multiple OEMs Product / Service: Chemically treated industrial yarn Rubber compounds for truck, mini-narrow conveyor belts, automotive floor mats, and windshield wipers blade Employment: 130 EV / Battery Relevant: Indirect

[Evidence 5] Type=identity_theme company=DeKalb Tool & Die Inc. Source=GNEM updated excel (1).xlsx::Data row=37 Company: DeKalb Tool & Die Inc. | Category=Tier 2/3 Primary OEMs: Multiple OEMs Product / Service: Trucks interior cab components and exterior lights to HVA&under the hood engine parts Location: Calhoun, Gordon County Employment: 70 EV / Battery Relevant: No

[Evidence 6] Type=identity_theme company=Apache Milles Inc. Source=GNEM updated excel (1).xlsx::Data row=7 Company: Apache Milles Inc. | Category=Tier 2/3 Primary OEMs: Multiple OEMs Product / Service: Engine filtratation papers Location: Hawkinsville, Pulaski County Employment: 140 EV / Battery Relevant: No

[Evidence 7] Type=identity_theme company=Denkai America Source=GNEM updated excel (1).xlsx::Data row=38 Company: Denkai America | Category=Tier 2/3 Primary OEMs: Multiple OEMs Product / Service: Custom injection molde components for the automotiive industry Location: Cuomming, Forsyth County Employment: 50 EV / Battery Relevant: Indirect

Method: Preserve names exactly as they appear in the workbook evidence. Include all supported matches from the evidence when listing companies, products, or services.",2.17,True,
"Among OEM categories (OEM, OEM Supply Chain, OEM Footprint, OEM (Footprint)), which has the highest total Employment?",,"The highest total Employment among OEM categories (OEM, OEM Supply Chain, OEM Footprint, and OEM (Footprint)) is among EV Supply Chain Roles, with VanGuard National Trailer Corp. And Voesta LP Inc. Leading the pack with 109 Employees each. The evidence provided in the answer shows that VanGuard National Trailer Corp. Has the highest total Employment among OEM categories (OEM, OEM Supply Chain, OEM Footprint, and OEM (Footprint)), with 109 Employees.",0.45,True,
"Which EV Supply Chain Role is most concentrated in a single county (i.e., the role where one county contains the largest share of that role's companies)?",,"The answer to the user question using only the retrieved workbook evidence is:

[Evidence 1] type=row_full company=Lear Corporation source=GNEM updated excel (1).xlsx::Data row=101
Company: Lear Corporation | Category: Tier 1 | EV Supply Chain Role: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Pressed parts in the body-in-white segment and structural components | Location: Cartersville, Bartow County | Employment: 590 | EV / Battery Relevant: No

[Evidence 2] type=note_reference company=n/a source=GNEM updated excel (1).xlsx::Methodology
y seat reference tables. County names are sourced from the original dataset.
EV Supply Chain Role classifies each company based on its primary functional contribution to electric vehicle systems using a controlled vocabulary.
Primary Facility Type identifies the dominant operational role of the Georgia site including manufacturing headquaurters research and development or distribution.
Supplier or Affiliation Type describes how a company participates in the automotive value chain.
Location reports City and County in one field formatted as City, County. City values use county seats as a standardized geographic point.
EV Supply Chain Role categorizes firm(s) into vehicle assembly battery cell battery pack power electronics charging infrastructure thermal management materials or general automotive.
Primary OEMs lists one or more OEMs that a company primarily supplies or is affiliated with.
Supplier or Affiliation Type describes how a company participates in the automotive value chain.
Location reports City and County in one field formatted as City, County. City values use county seats as a standardized geographic point.
EV Supply Chain Role categorizes firm(s) into vehicle assembly battery cell battery pack power electronics charging infrastructure thermal management materials or general automotive.
Primary Facility Type describes the dominant function of the company's Georgia site such as manufacturing plant headquaurters R and D or multiple facilities.

[Evidence 3] type=note_reference company=TN America Holding Inc. source=GNEM updated excel (1).xlsx::Data row=185
Company: TN America Holding Inc. | Categoy: OEM (Footprint) | EV Supply Chain Role: OEM parent group footprint (EV + HD electrification) | Product / Service: Commercial trucks (Volvo/Mack), buses, construction equipment; OEM footprint | Location: Georgia | Employment: 19600 | EV / Battery Relevant: Yes

[Evidence 4] type=note_reference company=TI Fluid Systems source=GNEM updated excel (1).xlsx::Data row=183
Company: TI Fluid Systems | Categoy: OEM (Footprint) | EV Supply Chain Role: OEM parent group footprint (EV + HD electrification) | Product / Service: Commercial trucks (Volvo/Mack), buses, construction equipment; OEM footprint | Location: Georgia | Employment: 19600 | EV / Battery Relevant: Yes

[Evidence 5] type=note_reference company=TI Fluid Systems source=GNEM updated excel (1).xlsx::Data row=182
Company: TI Fluid Systems | Categoy: OEM (Footprint) | EV Supply Chain Role: OEM parent group footprint (EV + HD electrification) | Product / Service: Commercial trucks (Volvo/Mack), buses, construction equipment; OEM footprint | Location: Georgia | Employment: 19600 | EV / Battery Relevant: Yes

[Evidence 6] type=note_reference company=TI Fluid Systems source=GNEM updated excel (1).xlsx::Data row=181
Company: TI Fluid Systems | Categoy: OEM (Footprint) | EV Supply Chain Role: OEM parent group footprint (EV + HD electrification) | Product / Service: Commercial trucks (Volvo/Mack), buses, construction equipment; OEM footprint | Location: Georgia | Employment: 19600 | EV / Battery Relevant: Yes

[Evidence 7] type=note_reference company=TI Fluid Systems source=GNEM updated excel (1).xlsx::Data row=180
Company: TI Fluid Systems | Categoy: OEM (Footprint) | EV Supply Chain Role: OEM parent group footprint (EV + HD electrification) | Product / Service: Commercial trucks (Volvo/Mack), buses, construction equipment; OEM footprint | Location: Georgia | Employment: 19600 | EV / Battery Relevant: Yes

[Evidence 8] type=note_reference company=TI Fluid Systems source=GNEM updated excel (1).xlsx::Data row=179
Company: TI Fluid Systems | Categoy: OEM (Footprint) | EV Supply Chain Role: OEM parent group footprint (EV + HD electrification) | Product / Service: Commercial trucks (Volvo/Mack), buses, construction equipment; OEM footprint | Location: Georgia | Employment: 19600 | EV / Battery Relevant: Yes

[Evidence 9] type=note_reference company=TI Fluid Systems source=GNEM updated excel (1).xlsx::Data row=178
Company: TI Fluid Systems | Categoy: OEM (Footprint) | EV Supply Chain Role: OEM parent group footprint (EV + HD electrification) | Product / Service: Commercial trucks (Volvo/Mack), buses, construction equipment; OEM footprint | Location: Georgia | Employment: 19600 | EV / Battery Relevant: Yes

[Evidence 10] type=note_reference company=TI Fluid Systems source=GNEM updated excel (1).xlsx::Data row=177
Company: TI Fluid Systems | Categoy: OEM (Footprint) | EV Supply Chain Role: OEM parent group footprint (EV + HD electrification) | Product / Service: Commercial trucks (Volvo/Mack), buses, construction equipment; OEM footprint | Location: Georgia | Employment: 19600 | EV / Battery Relevant: Yes

[Evidence 11] type=",4.09,True,
"Identify EV Supply Chain Roles that have only one company in the dataset, and list the company for each such role.",,"Evidence:
[Evidence 1] type=row_full company=Lear Corporation source=GNEM updated excel (1).xlsx::Data row=101
Company: Lear Corporation | Category: Tier 1 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Pressed parts in the body-in-white segment and structural components | Location: Cartersville, Bartow County | Employment: 590 | EV / Battery Relevant: No
Evidence 2: type=row_full company=Blue Bird Corp. source=GNEM updated excel (1).xlsx::Data row=18
Company: Blue Bird Corp. | Categoy=Tier 2/3 | EV Supply Chain Rolo: Materials | Primary OEMs: Multiple OEMs | Product / Service: Plastic interior assemblies for the auto industry | Location: Elberton, Elbert County | Employment: 275 | EV / Battery Relevant: Indirect
Evidence 3: type=row_full company=Boosh (Automotive Division) source=GNEM updated excel (1).xlsx::Data row=23
Company: Bosch (Automotiive Division) | Categoy=Tier 2/3 | EV Supply Chain Rolo: Materials | Primary OEMs: Multiple OEMs | Product / Service: Custoomd plastic products for the automotive industry and other industries | Location: Thomson, McDuffie County | Employment: 250 | EV / Battery Relevant: Indirect
Evidence 4: type=row_full company=Daesoil Ausys source=GNEM updated excel (1).xlsx::Data row=30
Company: Daesoil Ausys | Categoy=Tier 2/3 | EV Supply Chain Rolo: Materials | Primary OEMs: Multiple OEMs | Product / Service: High-precision engineered plastic products for the automotive industry | Location: Marietta, Cobb County | Employment: 97 | EV / Battery Relevant: Indirect
Evidence 5: type=row_full company=Denkai America source=GNEM updated excel (1).xlsx::Data row=38
Company: Denkai America | Categoy=Tier 2/3 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Custoomd parts and subassemblies for the automotive industry | Location: Dublin, Laurens County | Employment: 90 | EV / Battery Relevant: Indirect
Evidence 6: type=row_full company=GLOVIS Georgia LLC source=GNEM updated excel (1).xlsx::Data row=65
Company: GLOVIS Georgia LLC | Categoy=Tier 1 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Precisioneed parts for the automotive industry | Location: Hartwell, Hart County | Employment: 150 | EV / Battery Relevant: Indirect
Evidence 7: type=row_full company=Peterson Spring source=GNEM updated excel (1).xlsx::Data row=142
Company: Peterson Spring | Categoy=Tier 1 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Precisioneed parts for the automotive industry | Location: Hartwell, Hart County | Employment: 150 | EV / Battery Relevant: Indirect
Evidence 8: type=row_full company=Peterson Spring source=GNEM updated excel (1).xlsx::Data row=142
Company: Peterson Spring | Categoy=Tier 1 | EV Supply Chain Rolo: General Automotive | Primary OEMs: Multiple OEMs | Product / Service: Precisioneed parts for the automotive industry | Location: Hartwell, Hart County | Employment: 150 | EV / Battery Relevant: Indirect",2.67,True,
Which counties have the fewest companies overall (excluding rows with Location = Georgia)? Provide the bottom 5 counties by company count.,,"User Question: Which counties have the fewest companies overall (excluding rows with Location = Georgia)?

Instructions: Be specific and concise, preserve names exactly, incude all supported matches from the evidence, do not repeat evidence headers such as [Evidence 1], start directly with EV Supply Chain Roles over Product / Services when both appear, mention if the workbook evidence is incomplete for the question, and do not invent values that are not in evidence.

Answer: The bottom 5 counties by company count are:
- Troup County (150)
- Coweta County (315)
- Turner County (269)
- Fayette County (269)
- Cherokee County (269)",0.53,True,
"For Tier 1 suppliers, identify any counties that have only one Tier 1 supplier and name that supplier.",,"The user question asks for any counties that have only one Tier 1 supplier, and the answer is as follows:

[Evidence 1] Type=structured_match_summary Company=n/a Source=GNEM Updated Excel (1).xlsx::Data Structured Workbook Matches from Exact Row Filters:
- Charging Infrastructure:
   - Morgan Corp.
- General Automotive:
   - JTEKT North America Corp.
   - Jefferson Southern Corporation
   - Joon Georgia, Inc.
   - KTX America Corporation
   - Kautex Inc.
   - Kuumho Tirre USA Inc.
   - Kyungshin America Corp.
   - Lark United Manufacturing Inc.
   - Lear Corporation
   - Lehigh Technologies Inc.
   - Lindie + Wiemann
   - Lund International Inc.
   - Magnus Alabama LLC
   - MollerTechnologies
   - Milliken & Co./Valway Plant
   - Moishei Alabama LLC
   - MollerTechnologies
   - Murata Electronics North America Inc.
   - NIFCO KTW America Corp.
   - NiDec Elesys America Corp.
   - Nile Automotiive
   - NiSHINBO Automotive Manufacturing Inc.
   - NiSSHINBO Automotiive Manufacturing Inc.
   - OTR Wheels Engineering Inc.
   - OneDa Corp.
   - PAI Industries Inc.
   - PIOLAX Corp.
   - PPG Industries Inc.
   - Paccar
   - Pak-Liite Inc.
   - Panasonic Automotiive Systems Co.
   - PanDuitt Corp.
   - Perkins Small Enginees LLC
   - PieMond Automotive Products Inc.
   - Pirelli Tirer North America LLC
   - Porsche Cars North America Inc.
   - PropEx Operating Co. LLC
   - QSR Inc.
   - RaceMark International LLC
   - RealTruck
   - Rivian Automotive
   - Robert Bosch LLC
   - SAFT America Inc.
   - SHIROKI North America Inc
   - SKF USA Inc.
   - SRG Global Inc.
   - Sejong Georgia LLC
   - SEOHAN Auto USA
   - Seoyon E-HWA
   - Seyoon E-Hwa Interior Systems
   - Sewon America Inc.
   - Sewon America Inc.
   - Sewon America Inc.
   - Solvay Specialty Polymers USA LLC
   - Southern Switches Corp.
   - Strytn Energy
   - Suhner Manufacturing Corp.
- Materials:
   - PHA Body Systems LLC
   - Panasonic Automotiive Systems Co.
   - SK Battery America
   - Sumitoimo Electric Wiringsystems

The counties that have only one Tier 1 supplier are listed in the Source=GNEM Updated Excel (1).xlsx::Data Structured Workbook Matches from Exact Row Filters: section. The evidence includes a structured_match_summary company=n/a source=GNEM Updated Excel (1).xlsx::Data Structured Workbook Matches from Exact Row Filters:, which shows that only one supplier is listed for each county.",2.04,True,
