run_name,provider,model_name,rag_enabled,question,reference_answer,reference_source,answer,latency_seconds,success,error_message,answer_accuracy,faithfulness,response_groundedness,context_precision,context_recall,grounded_claim_ratio,unsupported_claim_ratio,contradicted_claim_ratio,overall_metric_score_pct
qwen_rag,ollama,qwen2.5:14b,True,Identify any EV-relevant Georgia companies classified as OEM Footprint or OEM Supply Chain?,There are 27 EV-relevant Georgia companies classified as OEM Footprint or OEM Supply Chain. TI Fluid Systems | OEM (Footprint) Tie Down Engineering | OEM (Footprint) TN Americas Holding Inc. | OEM (Footprint) Toyota Industries Group (TACG-TICA) | OEM (Footprint) Trenton Pressing | OEM (Footprint) Trenton Pressing Inc. | OEM Supply Chain Valeo | OEM Supply Chain Vanguard National Trailer Corp. | OEM Supply Chain Vernay | OEM Supply Chain Vista Metals Corp. | OEM Supply Chain Voestalpine Automotive Body Parts Inc. | OEM Supply Chain Volvo Cars USA | OEM Supply Chain Volvo Group North America | OEM Supply Chain Wabash National Corp. | OEM Supply Chain Wheelabrator Group Inc. | OEM Supply Chain WIKA USA | OEM Supply Chain Woodbridge Foam Corp. | OEM Supply Chain Woory Industrial Co. | OEM Supply Chain Yachiyo Manufacturing of America LLC | OEM Supply Chain Yamaha Motor Manufacturing Corp. | OEM Supply Chain Yazaki North America | OEM Footprint YKK USA Inc. | OEM Footprint ZF Gainesville LLC | OEM Supply Chain ZF Gainesville LLC | OEM Supply Chain ZF Gainesville LLC | OEM Footprint,golden,"Based on the provided evidence, there are no companies explicitly classified as either OEM Footprint or OEM Supply Chain related to EVs. The list includes 22 companies located in Georgia but does not specify their classification under EV Supply Chain Role.",1.34,True,,0.0,1.0,0.25,1.0,0.5,1.0,0.0,0.0,53.99999999999999
qwen_rag,ollama,qwen2.5:14b,True,"Top 10 Georgia companies based on employment size that supply both General Automotive and EV-specific components, indicating transition readiness?",Top 10 Georgia companies based on the employment size supply both General Automotive and have some EV relevance (Yes or Indirect): JTEKT North America Corp. | Employment: 860 Kautex Inc. | Employment: 800 Lark United Manufacturing Inc. | Employment: 700 Fouts Brothers Fire Equipment | Employment: 630 Arising Industries Inc. | Employment: 582 Dinex Emissions Inc. | Employment: 500 Lund International Inc. | Employment: 500 Mack Trucks | Employment: 500 Mando America Corp. | Employment: 460 ACM Georgia LLC | Employment: 400,golden,"Based on the provided evidence, there is insufficient information to determine which companies supply both General Automotive and EV-specific components or their transition readiness. The employment sizes of the listed companies are as follows:

1. Joon Georgia, Inc.: 900
2. Ecoplastic America Corporation: 200
3. ADVICS Manufacturing Georgia LLC: 150
4. GEDIA Georgia LLC: 100
5. Hyundai Transys Georgia Seating Systems: 110

Please provide additional information or evidence to determine the companies' roles in both General Automotive and EV-specific supply chains.",2.6,True,,0.0,0.875,0.5,0.25,0.0,0.875,0.125,0.0,39.50000000000001
qwen_rag,ollama,qwen2.5:14b,True,"How many Georgia companies are now producing lithium-ion battery materials, cells, or electrolytes compared to traditional ICE powertrain components?","Georgia has 4 companies producing lithium-ion battery materials, cells, or electrolytes.",golden,"1 Georgia company is now producing lithium-ion battery materials, cells, or electrolytes compared to traditional ICE powertrain components:
- Voestalpine Automotive Body Parts Inc. (ICE Powertrain)",1.07,True,,0.0,0.0,0.5,0.71,0.0,0.0,1.0,0.0,20.520000000000003
qwen_rag,ollama,qwen2.5:14b,True,Which Georgia Tier 2/3 suppliers currently produce lightweight aluminum or composite materials and are growing their EV-specific customer base?,"There are 7 Tier 2/3 companies producing lightweight aluminum or composite materials and are growing their EV-specific customer base Bridgestone Bandag | Product: Composite materials and specialty polymers for automotive components | EV Relevant: Indirect Dinex Emissions Inc. | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect Down 2 Earth Trailers | Product: Standard and custom aluminum-lithium products for automotive customers | EV Relevant: Indirect Eaton Corp. | Product: Aluminum products for various markets including automotive market | EV Relevant: Indirect Ecoplastic America Corporation | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect Erdrich USA Inc. | Product: Aluminum sheet for automotive bodies | EV Relevant: Indirect Global Powertrain Systems LLC | Product: Motor vehicle brake systems and parts Fabricates metal products, including coate | EV Relevant: Indirect",golden,"Bridgestone Bandag | Materials | Augusta, Richmond County | Employment: 242  
DAEHAN Solution Georgia LLC | Materials | Covington, Newton County | Employment: 130  
SungEel Recycling Park Georgia | Materials | Macon, Bibb County | Employment: 650",1.63,True,,0.0,1.0,0.5,0.6917,0.0,1.0,0.0,0.0,48.300399999999996
qwen_rag,ollama,qwen2.5:14b,True,"Identify Georgia companies whose product descriptions include 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller' — these signal EV powertrain electronics growth.","There is only 1 Georgia company with 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller' product signals. GSC Steel Stamping LLC | Product: Deep grove ball bearings Toyota Industries Electric Systems North 255 DC-to-DC converters",golden,"The provided evidence does not include product descriptions or EV Supply Chain Roles, so it's incomplete for identifying Georgia companies with specific product descriptions related to 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller'. Therefore, no companies can be listed based on the given criteria.",1.58,True,,0.0,1.0,0.0,0.125,0.0,1.0,0.0,0.0,33.5
qwen_rag,ollama,qwen2.5:14b,True,"Which Georgia automotive companies employ over 1,000 workers but are currently categorized as only ""Indirectly Relevant"" to the EV sector, indicating a massive workforce pool ready for a strategic pivot?","There are 3 Georgia automotive companies employ more than 1,000 workers while being categorized as Indirectly Relevant to the EV sector: TCI Powder Coatings: 1,200 employees Teklas USA: 1,300 employees Textron Specialized Vehicles: 1,225 employees",golden,"Based on the provided evidence, there are no companies explicitly listed as employing over 1,000 workers and categorized as ""Indirectly Relevant"" to the EV sector in Georgia. The evidence does not provide employment numbers or specific EV sector relevance categorizations for each company. Therefore, it is incomplete for determining which companies meet these criteria.",1.5,True,,0.0,1.0,0.0,0.125,0.0,1.0,0.0,0.0,33.5
qwen_rag,ollama,qwen2.5:14b,True,"Which three Georgia companies have the largest employment in EV thermal management, and how many employees does each have?",The 3 companies with the largest thermal-management-related employment in Georgia are: Novelis Inc.: 200 employees Freudenberg-NOK: 160 employees Peerless-Winsmith Inc.: 160 employees,golden,"ZF Gainesville LLC | Employment: 17500

Hyundai Transys Georgia Powertrain | Employment: 130

The provided evidence does not include a third company meeting the criteria.",1.09,True,,0.0,1.0,0.5,0.525,0.0,1.0,0.0,0.0,46.3
qwen_rag,ollama,qwen2.5:14b,True,"Which companies are involved in thermal-related products or services, and what roles and facility types are they associated with?","There are 4 companies involved in thermal-related products or services, along with their associated EV supply chain roles and primary facility types are: Freudenberg-NOK | Role: Thermal Management | Facility type: Manufacturing Plant Hyundai Transys Georgia Powertrain | Role: Thermal Management | Facility type: Manufacturing Plant Novelis Inc. | Role: Thermal Management | Facility type: Manufacturing Plant Peerless-Winsmith Inc. | Role: Thermal Management | Facility type: Manufacturing Plant",golden,Freudenberg-NOK | Thermal Management | Manufacturing Plant,0.61,True,,0.5,0.0,0.0,0.3655,0.0,0.0,1.0,0.0,22.386000000000003
qwen_rag,ollama,qwen2.5:14b,True,Which Tier 1/2 Georgia companies listed under General Automotive suggest a gradual evolution toward EV-related products or markets?,"There are 6 Tier 1/2 Georgia companies listed under General Automotive suggest a gradual evolution toward EV-related products or markets. Fouts Brothers Fire Equipment | Product: Automotive body parts and electronics Cylinder-head and specialty gaskets, housing modules and shielding systems for engines, transmissions, exhaust systems and auxiliary units Hyundai Industrial Co. | Product: Automotive batteries Hyundai MOBIS (Georgia) | Product: Capacitors, electronic automotive components Hyundai Transys Georgia Seating Systems | Product: Automotive electronics, resonators, capacitors, resistors, electronics and electronic parts Inalfa Roof Systems Inc. | Product: Automotive electronic safety systems Jefferson Southern Corp. | Product: High current switches and resistors for automotive HVAC systems",golden,"Company: JAC Products Inc. | Category: Tier 1/2 | EV Supply Chain Role: General Automotive | Updated Location: Clarkesville, Habersham County | Employment: 63",1.2,True,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,47.99999999999999
qwen_rag,ollama,qwen2.5:14b,True,How is demand for thermal management solutions reflected in the number and employment size of Georgia Thermal Management suppliers?,There are 4 companies for Thermal Management suppliers in Georgia Employment Size: 650 Freudenberg-NOK | Employment: 160 Hyundai Transys Georgia Powertrain | Employment: 130 Novelis Inc. | Employment: 200 Peerless-Winsmith Inc. | Employment: 160,golden,"The demand for thermal management solutions in Georgia is reflected by one supplier, ZF Gainesville LLC, with an employment size of 17500.",0.97,True,,0.0,1.0,0.75,1.0,0.0,1.0,0.0,0.0,56.00000000000001
qwen_rag,ollama,qwen2.5:14b,True,"Which Georgia companies are involved in battery recycling or second-life battery processing, reflecting the emerging circular economy trend?","There are 3 Georgia companies involved in battery recycling or end-of-life processing: Enplas USA Inc. | Product: Recycler of lithium ion batteries EVCO Plastics | Product: Recycler of copper, precious metals, and non-ferrous materials F&P Georgia Manufacturing | Product: Lithium-ion battery recycler and raw materials provider",golden,The provided evidence does not include any companies involved specifically in battery recycling or second-life battery processing in Georgia. The listed companies do not match the criteria for the emerging circular economy trend related to batteries as per the given data.,1.26,True,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32.0
qwen_rag,ollama,qwen2.5:14b,True,"Which Georgia suppliers appear to play innovation-stage roles through research, development, or prototyping activity?","There is only 1 Georgia company that clearly appears to be an innovation-stage roles through research, development, or prototyping activity. Racemark International LLC | Product: Manufacturing and R&D engine parts for EV",golden,"Based on the provided evidence, there is no specific information indicating which Georgia suppliers play innovation-stage roles through research, development, or prototyping activity. The list includes companies located in Georgia but does not specify their EV Supply Chain Role or activities related to innovation stages such as research and development. Therefore, it's incomplete for determining those roles directly from the given data.",1.55,True,,0.0,1.0,0.0,0.2,0.0,1.0,0.0,0.0,34.4
qwen_rag,ollama,qwen2.5:14b,True,"Which Georgia suppliers currently serving traditional OEMs are also linked to EV-native OEMs, showing dual-platform supply capability?","There are 5 Georgia-based suppliers that exhibit dual-platform supply capability, as they are linked to both traditional OEMs such as Hyundai/Kia and the EV-native OEM Rivian. Duckyang GSC Steel Stamping LLC Hyundai Transys Georgia Powertrain Enchem America Inc. Racemark International LLC",golden,"Based on the provided evidence, there is no specific information indicating which Georgia suppliers currently serving traditional OEMs are also linked to EV-native OEMs. The list of companies does not include details about their supply relationships with both traditional and EV-native OEMs. Therefore, it's incomplete for determining dual-platform supply capability.",1.4,True,,0.0,1.0,0.0,0.7546,0.0,1.0,0.0,0.0,41.0552
qwen_rag,ollama,qwen2.5:14b,True,Identify Georgia areas that currently lack Battery Cell or Battery Pack suppliers but have existing Tier 1 general automotive infrastructure.,There are 37 Georgia counties with Tier 1 automotive presence but NO Battery Cell/Pack suppliers. The counties and counts are: Troup County: 9 Hall County: 5 Chatham County: 4 Gwinnett County: 4 Floyd County: 4 Bartow County: 2 Dade County: 2 Davis County: 2 Effingham County: 2 Franklin County: 2 Fulton County: 2 Harris County: 2 Laurens County: 2 Meriwether County: 2 Whitfield County: 2 Bibb County: 1 Bulloch County: 1 Candler County: 1 Carroll County: 1 Cherokee County: 1 Clarke County: 1 Cobb County: 1 Coffee County: 1 Crisp County: 1 Fannin County: 1 Fayette County: 1 Gordon County: 1 Grady County: 1 Haralson County: 1 Hart County: 1 Liberty County: 1 Newton County: 1 Pike County: 1 Polk County: 1 Richmond County: 1 Walker County: 1 Walton County: 1,golden,"Toccoa, Stephens County | Tier 1/2 | Battery Pack | Employment: 104

Pembroke, Bryan County | Tier 1/2 | Battery Cell | Employment: 400

Coweta County | Tier 1/2 | Battery Cell | Employment: 723

Marietta, Cobb County | Tier 2/3 | General Automotive | Employment: 110

Dublin, Laurens County | Tier 2/3 | General Automotive | Employment: 90",2.38,True,,0.0,0.8,0.5,0.0,0.0,0.8,0.2,0.0,34.400000000000006
qwen_rag,ollama,qwen2.5:14b,True,"For a new Tier 1 battery thermal management company looking to locate in Georgia, which areas offer the highest density of compatible upstream material suppliers?","There are 22 Materials companies distributed across 18 areas in the Georgia automotive ecosystem. Below are the Georgia counties and locations with the count of Materials companies in each area: Troup County: 2 Gainesville, Hall County: 2 Augusta, Richmond County: 2 Cartersville, Bartow County: 2 Statesboro, Bulloch County: 1 Griffin, Spalding County: 1 Elberton, Elbert County: 1 Canton, Cherokee County: 1 Thomson, McDuffie County: 1 Madison, Morgan County: 1 Covington, Newton County: 1 Marietta, Cobb County: 1 Cumming, Forsyth County: 1 Albany, Dougherty County: 1 Dahlonega, Lumpkin County: 1 Carroll County: 1 Hartwell, Hart County: 1 Macon, Bibb County: 1",golden,"For a new Tier 1 battery thermal management company looking to locate in Georgia, the following areas offer the highest density of compatible upstream material suppliers based on EV Supply Chain Role:

Thermal Management:
- Novelis Inc., Lawrenceville, Gwinnett County | Employment: 200
- Peerless-Winsmith Inc., Statesboro, Bulloch County | Employment: 160
- Hyundai Transys Georgia Powertrain, Dublin, Laurens County | Employment: 130",2.28,True,,0.25,0.6,0.5,0.7333,0.0,0.6,0.4,0.0,44.5996
qwen_rag,ollama,qwen2.5:14b,True,"How many Georgia areas have concentrated Manufacturing Plant facilities but no EV-specific production presence, indicating potential conversion-ready industrial sites?","There are 82 non-EV Manufacturing Plant companies distributed across 22 Georgia areas with concentrated Manufacturing Plant facilities but no EV-specific production presence. The areas and counts are: Troup County: 12 Lawrenceville, Gwinnett County: 4 Gainesville, Hall County: 4 Rome, Floyd County: 4 Dalton, Whitfield County: 3 Statesboro, Bulloch County: 3 Atlanta, Fulton County: 3 Buchanan, Haralson County: 2 Calhoun, Gordon County: 2 Hinesville, Liberty County: 2 Covington, Newton County: 2 Coweta County: 2 Griffin, Spalding County: 2 Hazlehurst, Davis County: 2 Trenton, Dade County: 2 Augusta, Richmond County: 2 Cumming, Forsyth County: 2 Carroll County: 2 Marietta, Cobb County: 2 Fayetteville, Fayette County: 2 Savannah, Chatham County: 2 Cartersville, Bartow County: 2",golden,"22 Georgia areas have concentrated Manufacturing Plant facilities but no EV-specific production presence, indicating potential conversion-ready industrial sites. Companies include:
- TN Americas Holding Inc.
- Toyota Industries Group (TACG-TICA)
- Trenton Pressing
- Trenton Pressing Inc.
- Valeo
- Vanguard National Trailer Corp.
- Vernay
- Vista Metals Corp.
- Voestalpine Automotive Body Parts Inc.
- Volvo Cars USA
- Volvo Group North America
- Wabash National Corp.
- Wheelabrator Group Inc.
- WIKA USA
- Woodbridge Foam Corp.
- Woory Industrial Co.
- Yachiyo Manufacturing of America LLC
- Yamaha Motor Manufacturing Corp.
- Yazaki North America
- YKK USA Inc.
- ZF Gainesville LLC (listed twice, likely a duplicate)",3.42,True,,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,74.00000000000001
qwen_rag,ollama,qwen2.5:14b,True,"For an international battery materials company seeking a Georgia location, which areas have existing chemical manufacturing infrastructure?","There are 2 Chemical Companies distributed across 2 Georgia areas with existing Chemicals and Allied Products infrastructure. The areas and counts are: Ellaville, Schley County: 1 Lawrenceville, Gwinnett County: 1",golden,"Hartwell, Hart County: SK Battery America  
Macon, Bibb County: SungEel Recycling Park Georgia",0.83,True,,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,25.999999999999996
qwen_rag,ollama,qwen2.5:14b,True,"Which Georgia areas have R&D facility types in the automotive sector, suggesting innovation infrastructure suitable for EV technology development centers?","There is only 1 Georgia area with an R&D facility type in the automotive sector: Calhoun, Gordon County | Company: Racemark International LLC",golden,"The provided evidence does not specify R&D facility types or locations within Georgia for the automotive sector. Therefore, it is not possible to identify specific Georgia areas with R&D facilities suitable for EV technology development centers based on the given data.",1.33,True,,0.0,1.0,0.0,0.125,0.0,1.0,0.0,0.0,33.5
